"property_id","price"
"9850d970fe9fd9bae89f09ad",756837753.434631
"0152ffa8757aaaf417e9f997",1326904037.44109
"8ab41842b8e41b89d8670ecb",527748545.245408
"a7ba3ccc4831ae7e539f0cfa",535830843.696365
"b8b22c1afac62b05ad389dc5",431674758.341395
"044b8431b186eb022cf6fc24",489087898.664417
"a01a51af09a3dc387a18b58c",485653190.088083
"43059ceabe98412315566838",1527892755.24027
"e8fc9a1fd4b39f946b914398",485016408.822918
"fb76da6072bea5801e407990",451922423.044921
"48815b454dfb64fe60e2cde4",529635355.876746
"7749b2b534213ec7b536372b",613451549.347257
"c4e8559ee733a551649a5dcf",862527327.44401
"cf88be51d6f31c10e5868ff7",460993748.10443
"ac9baabfd96d58e376149a7e",581889753.118265
"72a66bc6d15390eb05a5c688",1299667340.64903
"82c9556e19072558cbe3a7ff",493833563.563222
"069ddc5d1f3c855e6498ac50",538319309.975803
"f2c87b07466aad7328b7e0b0",790206585.315814
"9a889078a0225c013570609f",433289011.632996
"dae09210f48e5bbe0d31c728",403001213.520548
"fd1431e595693fac0406151d",475475619.803769
"5ec01e911785dbd5b49b166c",623977633.135272
"98865eb2f40b8a30893cd351",681504434.40545
"3e85b447edd3b23b5a0d3b79",1177815890.49487
"3e891afdcb568befebd66fe4",857940856.808151
"b183e2562cc4816244ce0e1e",758445354.759982
"33510511ff07dc7354cca7e8",728972996.962139
"d53ddfac67129aebbe054024",822448740.037176
"efa36c7738fc14a11cc352eb",596114256.239354
"ae26e4726c16cb2f6a6d3f2e",1050093448.65124
"805a491334f865f06ff42329",904302512.518427
"a83921284639eedd4a511cb6",836245172.786294
"092b7b5bafe25bf485de37a4",831620389.410512
"f839de5370a225ff993f5b2e",748558839.97009
"bc48ec7245297b4cb85dca1c",767680072.703263
"223b3c04803ae7b855f9fd10",836424470.649823
"efc5412fb02ba9d8f604e493",864657872.850183
"a6d7b144058ebc326b9803bb",793032877.225288
"27151512d4b592014137ac1f",962339983.595841
"1b4db5fcd1f92d3aadd5c28f",745508572.270318
"cb6d29f005078d4d4efc2d04",1112042716.77058
"63182bbbd5f94cea67de2d8b",656845894.473575
"61e9c2375626a18bc9920c5d",485541787.093744
"e5da0e3919341762d5beed25",781826928.926731
"cf0ca58262feb1f8b0dc7b68",869207927.368549
"40d5384e2e8f8fef2032928a",646810762.582469
"099ee1a7c91105ef46b5e7e8",744916397.222513
"320ff6c0320674fd278f6fc7",1006355840.04163
"963da21c3c571d7bbc36f1b6",780743722.896582
"0cddda1c211fcdce819d5f8f",767680072.703263
"7fe1adc0a5873cbba4b021d1",993452229.513266
"8d97cda83fc7353a86c9393a",1045612289.13145
"2aeb794adc9892354aff7240",772648880.115795
"3df855d8893dbc62eabd95c6",661304482.545031
"7b9e6b7eb3a5db0443193fbd",798810093.19898
"0d9616f0ac8b0c2e9e0a97a3",558209359.484831
"304ce5835e685778b1c2b6a1",886369377.023691
"50160783a9a0503df5a38dee",734605333.78365
"012b8d616667a6dcece0dfaf",864400846.25955
"25d62e6b1a1a52cd8080354f",926939080.863883
"baa146a6537e8630180fdd35",827074797.359095
"b925f9ef733930be26417458",863822505.861684
"ccc66d77e5f68779b1c016db",669658662.268281
"bac550d41b2cbdc6a110ec7c",1009179511.85383
"14ead7469d05e5eacce6a575",800581932.730663
"2621e068043a5019aeed6c8c",894948802.129963
"169013bdcc2ef214e0163ccb",828601616.117393
"784714647351cb6745c867b1",863822505.861684
"38e8630f2c05ea38e2257c21",1006355840.04163
"d464858ed94a1a74948f479a",773924772.928907
"cc125d0f70d6d0819d6d90ee",688411800.955693
"d885902c923752eab7b619e5",589134585.971566
"e29d9a401a246c00f5eb2413",773940528.180149
"d4646b7f4dbebf9785963cfc",700147124.506874
"e1aa6c46135f4d1aa1b7a1f4",662127520.894778
"f07126d58455b20f547c4380",688395013.371979
"5399af7ea98c97b5906efe1d",861489953.179428
"7e177acdec9c0fe684d8fe44",716276689.421439
"46529f0455fd35b2f4a489d0",744916397.222513
"b0bb2299d5f456f800993a11",732625530.27111
"ba1b3c8ac8afafef56233c84",865130853.122968
"f79f0c23b5cb96b5d022582c",872441653.70285
"600dc823c42aa64f60fc3ab9",657556021.297916
"628b3b56449724e7d945351b",791755663.320133
"0a199d5741b5a6213b39b793",1177815890.49487
"b972611aaf1b68340de16545",715603184.060277
"353743db4334fee80ac08d0b",1041335246.05879
"2bd08c0964ef4a95295db843",801609740.214931
"bd2f9648ee9ebc1fdbfa53b3",863822505.861684
"5a6397b85f45fba27dd9311f",825765486.803643
"ef2ae24039bf2cff1caa4340",550904839.123494
"03d54a6e80d48c96a7f6a1fa",760956819.891215
"834263730047f308d71d4d8c",734095650.281671
"e54a8b735724b2af56c7a36e",673045187.372255
"6752fcf8f1af18d61124e32c",868507936.85653
"cfcd97bfad6e013aeb57a2a8",799360713.604569
"a6a06973b5a4c990d5873b7c",738739713.001842
"90921c9fce21986dd23bc645",827074797.359095
"0df96c81adcd6fbc2f7141c3",1014305346.72413
"a65655a4f42564ac48bdffa4",894948802.129963
"ef73428a38c201019267afb1",857940856.808151
"c8ef57ddfb35061d1876f94e",857115337.207087
"767ff947b16b2271f516c28d",825854692.550105
"710542343cece039a279dbee",863822505.861684
"5a5377f2d087b7bb183783bb",730131801.833215
"e5de98822287c2caf8b209da",540490595.025699
"a93a37e4cc75c069e14ffa00",724784300.614959
"6921133528bd6fa3675ce8de",871621483.526114
"205ffcec56fd884ab24c5600",777890447.099186
"2df90c0a3e2b9138fe276a75",793088231.90021
"3a40bebb521445fcd32cf033",915330704.583781
"c1ca38f941200a9d666aaedc",846043431.638978
"4034cd9a70d18fe0c883a0fa",646160914.185542
"8a4b7e86a90a296e10a49ea3",641791205.903302
"3214488a8fa9cf8b3dae877a",906152002.858793
"270a97e07eec2be02cd89a86",662877052.079298
"936e6d2192f28a2b40939a4d",1105354059.65798
"e6fd53315e92a55c6b67405f",476346915.612464
"eb339d562b72b3bf51073cc1",665151439.035197
"e0d7e4dffa0f3dbc40c7da53",887424945.218803
"2dee15f1b082bb986f8d9513",765093762.057563
"37d5b8f329ed1ec29d4bc035",846043431.638978
"3c1b7a0a306e16e8c22d78c9",894289624.600597
"562c7846b05072561d96698d",719815430.357794
"b9809baae395914981a9296f",813447811.689694
"d2c02052de9c97c531a4453f",744808046.510044
"7dab6cd1002a8521e5825bcc",904303307.882268
"48d3b0ef6e5f999bb90fbfc1",773311698.463123
"28e748e7aa0a447731e06706",657556021.297916
"65ac61968819927b8fd9b990",725567499.932442
"449cddc4dc3ef1e93b7f7c26",688610482.59723
"a4dec2ce375ab5e4bffa5966",779974080.583123
"8d81b4681ad0055c274e7da4",656845894.473575
"c2580329ee6d7a03925725aa",920149163.167283
"2babb357d1d828c49bb89be0",811648456.672459
"82f34c2a6644c4cb0649c44b",659301862.613604
"98e04fd660ca1276d1510a72",658167223.055332
"f04b574dc221473cfd616e22",562703055.947753
"00e80be4feb1e8593b7713fe",699992378.795698
"69fe76202cd89637a15de1d4",657556021.297916
"00f5ba660a4fcf6ddb96220a",779974080.583123
"fed8f3bf4a2d7a426901706c",798810093.19898
"1cbf39c44f6b0fdbf9554845",851932327.47776
"d5e29042106130114cf3694c",641791205.903302
"c5a5676bdb1698f8c38cdcd5",461676980.428107
"5b9469c3ff6b197bfe3513cd",864657872.850183
"56fe5c13f11813b82dfb04f8",811648456.672459
"0d24fc1c5deb78eb1a0caa51",532128968.904633
"2258ec00dec6a2b85f439135",870964906.222647
"81b14dbf863114fdddb38579",863822505.861684
"c0c4ecc8d3aefc53c4c06a38",862027913.848905
"b19ab02a8e22f3e88a26031b",773940528.180149
"40e9ef1e7c6749b7a8d04ea9",1217246510.73012
"0d477acd9c95e9ec63839a53",715584677.101003
"a16ca6293e2ee2969f3334c5",808434775.352922
"80bbc51dd90d131d091521a0",386989877.236477
"7b6322fd5810990820167a23",650458555.379967
"a6b1ca7a4e91c4c0f4366984",934135574.949558
"ab086fddcb949e3dc0ed9b5d",773824506.073885
"363c96b85cf07dacbb10b92e",476346915.612464
"ba31c38eada33f680d44627a",838099129.261446
"8532c64eaed74b64b4d4707c",777503101.057457
"a98e4f4db7afb8a6c9f69400",770173228.026217
"bd05a6f6ebf924adf92e5577",1235116820.06659
"29cc054742b256e6fbc6da1c",867533088.344149
"d69209d7a26bd306bde5a37d",815417870.940175
"268c1e17bc17dd646d1885cb",899035742.045838
"e109ccb29c02c9b35b789c90",863822505.861684
"5e1cc2905f7a701f895123d8",662127520.894778
"80ed77aff62d4c57ede6ba94",772217536.435175
"6de7bfc5e8149ebc40ec0e4b",720990047.022183
"ec824ecd0319e05d1ca6a9c7",711083366.901029
"3c86651d9bbfbb335f15b544",780743722.896582
"b22350d505b87dffaae3a5e2",835747669.621948
"17484950b143d0395907ae6d",734095650.281671
"de416f239b27327e0f78b862",907556825.770226
"00cea81b78d6007eb405d5b3",773824506.073885
"76974826c758eec5c255c5da",765093762.057563
"f9ce5b7edb104d4e8407a344",734361741.68964
"81516aa72c98ded9223db098",1119306830.17838
"857761b5fc5c7d101cb765b6",703853876.414119
"f164514211012e3a1686b148",522297882.389295
"44effc9574c74ea4ad98ede4",774102121.616407
"2d5ccb12ebb6fc7d4ba462b0",863822505.861684
"4202dc3f8255586e1ccfff46",696114754.579738
"7ee7fba3a30e0e7c2ed3043c",858684613.992838
"cc3ef2f4fd5568aea96c257e",570221933.936782
"be9f5ade682aa1fced79b068",758445354.759982
"807d7f5155bd299afbb6491f",661304482.545031
"65070c554133f2b4143fe051",774156093.445979
"5b57258272dfd1babb29e7fb",836851391.500827
"7b4fcc72822460a428c19282",864060516.126586
"e61476e47d7e7be706d23fee",661291682.329473
"1475cdbbac4aa486266e439f",626428062.254094
"77069fb9fac6b61aa6a89ae3",958654926.884625
"e4f3e425e9f6e393999d7a08",522297882.389295
"db244703ce223e6acacbe85d",867533088.344149
"df06b65985649c7107b794a4",816745312.323459
"15a3e60c7a5d55243057d7df",619534032.509583
"c23a1372c81ba03e6dabb0df",673775768.183792
"56f72c2d672b7bc3c264f7fd",784575333.991302
"b0b784bfe2d3c1b3b1320613",533202752.092587
"3c9e3b97db788dcd10acf0e1",532128968.904633
"a4b6ceedaf89cff74a292ab5",822448740.037176
"6247fb0e5261d4225f6c9f1e",863989349.554138
"799862427c1f335eadedf4e8",596962209.430937
"da7a511a5f470d99ab2bc4a6",631689489.423336
"999c8da7dbed7412dcbafb70",857185173.497033
"c2424b4861f2ef50f8876c0c",826810162.029753
"822ba8fd3c7392bda84461a4",1006355840.04163
"6700ad4d4d7f70def59a5d59",918623155.401143
"aae7cca10bd7f041c8e02d23",683141195.081664
"c963faee3ac527dfab08f61c",765093762.057563
"346c734ce163296a07526a35",825854692.550105
"42b5ebbca90572b9cea79177",863822505.861684
"1d968cecf268a7f14def1af7",792694060.680626
"d4f90a6b73b1e179d3f8eb70",641549735.034543
"8aac8946e7ae5725971c5557",858304501.429054
"c6c978051fdc655d21a370ab",864686228.590406
"78d10967c36cbf346bd58f63",774623296.368557
"151a16e94d538a7a6d658ee0",894948802.129963
"98fdd3fc6c9447d0f05eb1c0",773525348.718422
"a2529027db6b525e365e7be0",638789859.824319
"dcf606270a4612aafc5f9f29",700848543.862645
"cee1833e8964355b9aabbce2",863822505.861684
"9ee3218bc61636cf0d7f8107",767680072.703263
"74af10afa02e7724eeeef108",763488268.208553
"104cd052884247b14d697673",738700869.823968
"2314e3ffc7242a429e00207c",904493986.811853
"90e62f8656ae504bf6175e0d",546720372.376084
