"property_id","price"
"9850d970fe9fd9bae89f09ad",784726397.352332
"0152ffa8757aaaf417e9f997",1143316563.33333
"8ab41842b8e41b89d8670ecb",571858497.981783
"a7ba3ccc4831ae7e539f0cfa",617717672.636857
"b8b22c1afac62b05ad389dc5",429574404.323042
"044b8431b186eb022cf6fc24",756330926.031077
"a01a51af09a3dc387a18b58c",391946091.937853
"43059ceabe98412315566838",1131921315.2462
"e8fc9a1fd4b39f946b914398",543312871.285765
"fb76da6072bea5801e407990",587348406.856879
"48815b454dfb64fe60e2cde4",516069426.436524
"7749b2b534213ec7b536372b",551891194.014609
"c4e8559ee733a551649a5dcf",884124170.218397
"cf88be51d6f31c10e5868ff7",590470286.086397
"ac9baabfd96d58e376149a7e",637539869.680816
"72a66bc6d15390eb05a5c688",963690939.142487
"82c9556e19072558cbe3a7ff",575876322.848132
"069ddc5d1f3c855e6498ac50",509829627.915089
"f2c87b07466aad7328b7e0b0",769099713.375764
"9a889078a0225c013570609f",395238087.158143
"dae09210f48e5bbe0d31c728",692249290.629981
"fd1431e595693fac0406151d",630631010.04996
"5ec01e911785dbd5b49b166c",651857051.409121
"98865eb2f40b8a30893cd351",639927716.544796
"3e85b447edd3b23b5a0d3b79",737967261.476213
"3e891afdcb568befebd66fe4",670787650.616121
"b183e2562cc4816244ce0e1e",593769157.397128
"33510511ff07dc7354cca7e8",646182063.985262
"d53ddfac67129aebbe054024",715069394.883288
"efa36c7738fc14a11cc352eb",532896749.303595
"ae26e4726c16cb2f6a6d3f2e",924070756.688909
"805a491334f865f06ff42329",810806636.12461
"a83921284639eedd4a511cb6",735323772.228619
"092b7b5bafe25bf485de37a4",711867205.709006
"f839de5370a225ff993f5b2e",810569809.995441
"bc48ec7245297b4cb85dca1c",703665955.364777
"223b3c04803ae7b855f9fd10",718783476.963868
"efc5412fb02ba9d8f604e493",666274335.004843
"a6d7b144058ebc326b9803bb",685765530.011778
"27151512d4b592014137ac1f",810391383.52398
"1b4db5fcd1f92d3aadd5c28f",565601258.447069
"cb6d29f005078d4d4efc2d04",875346944.688361
"63182bbbd5f94cea67de2d8b",686346895.305339
"61e9c2375626a18bc9920c5d",533010998.621358
"e5da0e3919341762d5beed25",606992671.396098
"cf0ca58262feb1f8b0dc7b68",823427539.290417
"40d5384e2e8f8fef2032928a",578183131.011764
"099ee1a7c91105ef46b5e7e8",810915788.584535
"320ff6c0320674fd278f6fc7",647710101.061076
"963da21c3c571d7bbc36f1b6",603585896.396098
"0cddda1c211fcdce819d5f8f",703665955.364777
"7fe1adc0a5873cbba4b021d1",1309116389.48996
"8d97cda83fc7353a86c9393a",1288877475.16628
"2aeb794adc9892354aff7240",597545325.131642
"3df855d8893dbc62eabd95c6",669937504.961891
"7b9e6b7eb3a5db0443193fbd",730491305.290927
"0d9616f0ac8b0c2e9e0a97a3",780721281.117875
"304ce5835e685778b1c2b6a1",862407271.526056
