"property_id","price"
"9850d970fe9fd9bae89f09ad",866880558.593206
"0152ffa8757aaaf417e9f997",1049011033.35778
"8ab41842b8e41b89d8670ecb",514265133.159038
"a7ba3ccc4831ae7e539f0cfa",590773097.956171
"b8b22c1afac62b05ad389dc5",406245988.848223
"044b8431b186eb022cf6fc24",737058340.526119
"a01a51af09a3dc387a18b58c",407548422.317758
"43059ceabe98412315566838",1054505904.67749
"e8fc9a1fd4b39f946b914398",535325582.222055
"fb76da6072bea5801e407990",550372798.999195
"48815b454dfb64fe60e2cde4",544208387.274892
"7749b2b534213ec7b536372b",531091415.154601
"c4e8559ee733a551649a5dcf",870671654.19298
"cf88be51d6f31c10e5868ff7",548171842.82853
"ac9baabfd96d58e376149a7e",654756720.013894
"72a66bc6d15390eb05a5c688",891996854.069672
"82c9556e19072558cbe3a7ff",521998222.479616
"069ddc5d1f3c855e6498ac50",572989773.355189
"f2c87b07466aad7328b7e0b0",868528324.77949
"9a889078a0225c013570609f",410592442.192853
"dae09210f48e5bbe0d31c728",646503978.923147
"fd1431e595693fac0406151d",654236742.124158
"5ec01e911785dbd5b49b166c",636972105.355776
"98865eb2f40b8a30893cd351",651414944.078575
"3e85b447edd3b23b5a0d3b79",792290908.165986
"3e891afdcb568befebd66fe4",723427071.736329
"b183e2562cc4816244ce0e1e",702947160.970785
"33510511ff07dc7354cca7e8",651491251.185405
"d53ddfac67129aebbe054024",791940230.860865
"efa36c7738fc14a11cc352eb",596801704.939993
"ae26e4726c16cb2f6a6d3f2e",940284482.59451
"805a491334f865f06ff42329",863795946.951174
"a83921284639eedd4a511cb6",803610082.557776
"092b7b5bafe25bf485de37a4",749244421.725788
"f839de5370a225ff993f5b2e",782844753.690464
"bc48ec7245297b4cb85dca1c",727819713.489099
"223b3c04803ae7b855f9fd10",805878912.448098
"efc5412fb02ba9d8f604e493",841948515.842688
"a6d7b144058ebc326b9803bb",745100252.271751
"27151512d4b592014137ac1f",859325747.870988
"1b4db5fcd1f92d3aadd5c28f",620987777.926014
"cb6d29f005078d4d4efc2d04",942565772.979281
"63182bbbd5f94cea67de2d8b",720955879.281078
"61e9c2375626a18bc9920c5d",518725483.668432
"e5da0e3919341762d5beed25",713654007.323942
"cf0ca58262feb1f8b0dc7b68",859932290.409456
"40d5384e2e8f8fef2032928a",595174760.434316
"099ee1a7c91105ef46b5e7e8",779679891.213479
"320ff6c0320674fd278f6fc7",719142704.14892
"963da21c3c571d7bbc36f1b6",710875831.96392
"0cddda1c211fcdce819d5f8f",727819713.489099
"7fe1adc0a5873cbba4b021d1",1159396241.4003
"8d97cda83fc7353a86c9393a",1183427999.13078
"2aeb794adc9892354aff7240",707582417.865283
"3df855d8893dbc62eabd95c6",774420772.545977
"7b9e6b7eb3a5db0443193fbd",793837113.696207
"0d9616f0ac8b0c2e9e0a97a3",718640146.373686
"304ce5835e685778b1c2b6a1",856233224.209671
"50160783a9a0503df5a38dee",738856100.927619
"012b8d616667a6dcece0dfaf",842442938.919611
"25d62e6b1a1a52cd8080354f",876700311.065063
"baa146a6537e8630180fdd35",1014189384.53235
"b925f9ef733930be26417458",845511822.888152
"ccc66d77e5f68779b1c016db",613421341.934192
"bac550d41b2cbdc6a110ec7c",700116655.740726
"14ead7469d05e5eacce6a575",793354001.154667
"2621e068043a5019aeed6c8c",823590274.580805
"169013bdcc2ef214e0163ccb",739733979.307334
"784714647351cb6745c867b1",845511822.888152
"38e8630f2c05ea38e2257c21",719142704.14892
"d464858ed94a1a74948f479a",732640782.563062
"cc125d0f70d6d0819d6d90ee",761642355.546051
"d885902c923752eab7b619e5",549619848.708671
"e29d9a401a246c00f5eb2413",794424540.856563
"d4646b7f4dbebf9785963cfc",633217301.04364
"e1aa6c46135f4d1aa1b7a1f4",778322197.434965
"f07126d58455b20f547c4380",761333746.850399
"5399af7ea98c97b5906efe1d",843320560.516659
"7e177acdec9c0fe684d8fe44",783007271.244761
"46529f0455fd35b2f4a489d0",779679891.213479
"b0bb2299d5f456f800993a11",663758640.04218
"ba1b3c8ac8afafef56233c84",842746892.417607
"f79f0c23b5cb96b5d022582c",835864610.269017
"600dc823c42aa64f60fc3ab9",717885015.127815
"628b3b56449724e7d945351b",925755695.95801
"0a199d5741b5a6213b39b793",792290908.165986
"b972611aaf1b68340de16545",778167674.336293
"353743db4334fee80ac08d0b",1087395401.41637
"2bd08c0964ef4a95295db843",796933605.924102
"bd2f9648ee9ebc1fdbfa53b3",845511822.888152
"5a6397b85f45fba27dd9311f",1045908743.65506
"ef2ae24039bf2cff1caa4340",608045739.451655
"03d54a6e80d48c96a7f6a1fa",635268662.337215
"834263730047f308d71d4d8c",733429357.862615
