"property_id","price"
"9850d970fe9fd9bae89f09ad",856679909.30232
"0152ffa8757aaaf417e9f997",1883679715.41677
"8ab41842b8e41b89d8670ecb",513477576.772577
"a7ba3ccc4831ae7e539f0cfa",567376802.102392
"b8b22c1afac62b05ad389dc5",438651452.681155
"044b8431b186eb022cf6fc24",759102289.251356
"a01a51af09a3dc387a18b58c",447555684.886147
"43059ceabe98412315566838",3277613218.39649
"e8fc9a1fd4b39f946b914398",538597359.637278
"fb76da6072bea5801e407990",572500134.915403
"48815b454dfb64fe60e2cde4",380588330.408974
"7749b2b534213ec7b536372b",456869788.390319
"c4e8559ee733a551649a5dcf",1771812750.82047
"cf88be51d6f31c10e5868ff7",658299174.996572
"ac9baabfd96d58e376149a7e",531356798.336323
"72a66bc6d15390eb05a5c688",785273472.177861
"82c9556e19072558cbe3a7ff",591772716.305031
"069ddc5d1f3c855e6498ac50",579273996.967786
"f2c87b07466aad7328b7e0b0",635332500.315364
"9a889078a0225c013570609f",363117671.296856
"dae09210f48e5bbe0d31c728",1043507927.86944
"fd1431e595693fac0406151d",697158978.643932
"5ec01e911785dbd5b49b166c",350150598.512392
"98865eb2f40b8a30893cd351",492312207.832289
"3e85b447edd3b23b5a0d3b79",317095852.719332
"3e891afdcb568befebd66fe4",540934370.210269
"b183e2562cc4816244ce0e1e",327948129.663595
"33510511ff07dc7354cca7e8",534256145.858768
"d53ddfac67129aebbe054024",426947409.983843
"efa36c7738fc14a11cc352eb",436266780.403566
"ae26e4726c16cb2f6a6d3f2e",282234839.286994
"805a491334f865f06ff42329",473945338.941722
"a83921284639eedd4a511cb6",550875771.81813
"092b7b5bafe25bf485de37a4",482858175.390582
"f839de5370a225ff993f5b2e",602499023.989634
"bc48ec7245297b4cb85dca1c",516642857.681167
"223b3c04803ae7b855f9fd10",594320053.656992
"efc5412fb02ba9d8f604e493",389304703.436724
"a6d7b144058ebc326b9803bb",457091180.145869
"27151512d4b592014137ac1f",460887119.802721
"1b4db5fcd1f92d3aadd5c28f",789638135.698078
"cb6d29f005078d4d4efc2d04",677206331.025835
"63182bbbd5f94cea67de2d8b",589156507.181236
"61e9c2375626a18bc9920c5d",847845060.659678
"e5da0e3919341762d5beed25",383346590.221573
"cf0ca58262feb1f8b0dc7b68",581890714.849243
"40d5384e2e8f8fef2032928a",501451831.6418
"099ee1a7c91105ef46b5e7e8",620131082.328748
"320ff6c0320674fd278f6fc7",210528293.974455
"963da21c3c571d7bbc36f1b6",395639810.461063
"0cddda1c211fcdce819d5f8f",516642857.681167
"7fe1adc0a5873cbba4b021d1",1023564761.60828
"8d97cda83fc7353a86c9393a",960323936.615333
"2aeb794adc9892354aff7240",523234628.873863
"3df855d8893dbc62eabd95c6",437665302.574058
"7b9e6b7eb3a5db0443193fbd",600132932.713933
"0d9616f0ac8b0c2e9e0a97a3",951455880.94978
"304ce5835e685778b1c2b6a1",442067385.865911
"50160783a9a0503df5a38dee",593076690.13526
"012b8d616667a6dcece0dfaf",464067981.224162
"25d62e6b1a1a52cd8080354f",510722163.244169
"baa146a6537e8630180fdd35",967138007.948095
"b925f9ef733930be26417458",527442018.380874
"ccc66d77e5f68779b1c016db",551600188.386179
"bac550d41b2cbdc6a110ec7c",569891948.293432
"14ead7469d05e5eacce6a575",495108040.354096
"2621e068043a5019aeed6c8c",548773117.041447
"169013bdcc2ef214e0163ccb",590168729.903039
"784714647351cb6745c867b1",527442018.380874
"38e8630f2c05ea38e2257c21",210528293.974455
"d464858ed94a1a74948f479a",526061562.322924
"cc125d0f70d6d0819d6d90ee",538402209.342147
"d885902c923752eab7b619e5",326938235.851771
"e29d9a401a246c00f5eb2413",718518565.689094
"d4646b7f4dbebf9785963cfc",497024033.999732
"e1aa6c46135f4d1aa1b7a1f4",408188644.807217
"f07126d58455b20f547c4380",626008923.093321
"5399af7ea98c97b5906efe1d",398750457.442116
"7e177acdec9c0fe684d8fe44",415135782.296356
"46529f0455fd35b2f4a489d0",620131082.328748
"b0bb2299d5f456f800993a11",548422583.987725
"ba1b3c8ac8afafef56233c84",476077181.783001
"f79f0c23b5cb96b5d022582c",527610049.781452
"600dc823c42aa64f60fc3ab9",571813705.587111
"628b3b56449724e7d945351b",596064915.629269
"0a199d5741b5a6213b39b793",317095852.719332
"b972611aaf1b68340de16545",480308294.529312
"353743db4334fee80ac08d0b",587113750.160985
"2bd08c0964ef4a95295db843",576900073.403449
"bd2f9648ee9ebc1fdbfa53b3",527442018.380874
"5a6397b85f45fba27dd9311f",1362221915.68089
"ef2ae24039bf2cff1caa4340",619045035.57508
"03d54a6e80d48c96a7f6a1fa",484519710.519456
"834263730047f308d71d4d8c",542137695.899435
"e54a8b735724b2af56c7a36e",589819879.21585
"6752fcf8f1af18d61124e32c",689312874.831023
"cfcd97bfad6e013aeb57a2a8",519671018.424082
"a6a06973b5a4c990d5873b7c",429276229.065099
"90921c9fce21986dd23bc645",967138007.948095
"0df96c81adcd6fbc2f7141c3",743704652.112467
"a65655a4f42564ac48bdffa4",548773117.041447
"ef73428a38c201019267afb1",540934370.210269
"c8ef57ddfb35061d1876f94e",459538840.551722
"767ff947b16b2271f516c28d",434978080.496491
"710542343cece039a279dbee",527442018.380874
"5a5377f2d087b7bb183783bb",565967385.847176
"e5de98822287c2caf8b209da",599688967.873824
"a93a37e4cc75c069e14ffa00",250137795.683189
"6921133528bd6fa3675ce8de",542942780.562614
"205ffcec56fd884ab24c5600",668766641.095554
"2df90c0a3e2b9138fe276a75",454359208.412677
"3a40bebb521445fcd32cf033",624861331.647922
"c1ca38f941200a9d666aaedc",369847551.486572
"4034cd9a70d18fe0c883a0fa",345387395.602397
"8a4b7e86a90a296e10a49ea3",549485335.939587
"3214488a8fa9cf8b3dae877a",457735918.45185
"270a97e07eec2be02cd89a86",374680708.717942
"936e6d2192f28a2b40939a4d",766790068.791195
"e6fd53315e92a55c6b67405f",662459533.028736
"eb339d562b72b3bf51073cc1",417497312.776703
"e0d7e4dffa0f3dbc40c7da53",468538977.378835
"2dee15f1b082bb986f8d9513",390475217.231883
"37d5b8f329ed1ec29d4bc035",369847551.486572
"3c1b7a0a306e16e8c22d78c9",857479301.80555
"562c7846b05072561d96698d",284437041.405754
"b9809baae395914981a9296f",901757216.724553
"d2c02052de9c97c531a4453f",603095741.473326
"7dab6cd1002a8521e5825bcc",528067124.335038
"48d3b0ef6e5f999bb90fbfc1",682617972.012448
"28e748e7aa0a447731e06706",571813705.587111
"65ac61968819927b8fd9b990",437879058.517343
"449cddc4dc3ef1e93b7f7c26",487126325.339962
"a4dec2ce375ab5e4bffa5966",575346275.348224
"8d81b4681ad0055c274e7da4",589156507.181236
"c2580329ee6d7a03925725aa",353203255.918934
"2babb357d1d828c49bb89be0",623830060.190753
"82f34c2a6644c4cb0649c44b",1020578211.46172
"98e04fd660ca1276d1510a72",293739883.868896
"f04b574dc221473cfd616e22",540719808.684677
"00e80be4feb1e8593b7713fe",685266136.065705
"69fe76202cd89637a15de1d4",571813705.587111
"00f5ba660a4fcf6ddb96220a",575346275.348224
"fed8f3bf4a2d7a426901706c",600132932.713933
"1cbf39c44f6b0fdbf9554845",640655087.6515
"d5e29042106130114cf3694c",549485335.939587
"c5a5676bdb1698f8c38cdcd5",566132573.008122
"5b9469c3ff6b197bfe3513cd",389304703.436724
"56fe5c13f11813b82dfb04f8",623830060.190753
"0d24fc1c5deb78eb1a0caa51",435066862.624435
"2258ec00dec6a2b85f439135",570445491.108704
"81b14dbf863114fdddb38579",527442018.380874
"c0c4ecc8d3aefc53c4c06a38",664197915.64593
"b19ab02a8e22f3e88a26031b",718518565.689094
"40e9ef1e7c6749b7a8d04ea9",620667125.069553
"0d477acd9c95e9ec63839a53",615521164.532785
"a16ca6293e2ee2969f3334c5",747510272.759705
"80bbc51dd90d131d091521a0",576515079.575104
"7b6322fd5810990820167a23",550629960.034363
"a6b1ca7a4e91c4c0f4366984",591034995.678838
"ab086fddcb949e3dc0ed9b5d",595629640.556483
"363c96b85cf07dacbb10b92e",662459533.028736
"ba31c38eada33f680d44627a",523096924.259702
"8532c64eaed74b64b4d4707c",496447038.326534
"a98e4f4db7afb8a6c9f69400",572312349.05584
"bd05a6f6ebf924adf92e5577",1128290333.87736
"29cc054742b256e6fbc6da1c",494122184.066822
"d69209d7a26bd306bde5a37d",562132033.013586
"268c1e17bc17dd646d1885cb",274704284.926595
"e109ccb29c02c9b35b789c90",527442018.380874
"5e1cc2905f7a701f895123d8",408188644.807217
"80ed77aff62d4c57ede6ba94",699875567.4741
"6de7bfc5e8149ebc40ec0e4b",657947699.170302
"ec824ecd0319e05d1ca6a9c7",593805633.120864
"3c86651d9bbfbb335f15b544",395639810.461063
"b22350d505b87dffaae3a5e2",437074676.990965
"17484950b143d0395907ae6d",542137695.899435
"de416f239b27327e0f78b862",482530418.197863
"00cea81b78d6007eb405d5b3",595629640.556483
"76974826c758eec5c255c5da",390475217.231883
"f9ce5b7edb104d4e8407a344",567110646.947834
"81516aa72c98ded9223db098",1107138540.07096
"857761b5fc5c7d101cb765b6",497990983.446984
"f164514211012e3a1686b148",691882750.123497
"44effc9574c74ea4ad98ede4",367276076.179353
"2d5ccb12ebb6fc7d4ba462b0",527442018.380874
"4202dc3f8255586e1ccfff46",461983746.616933
"7ee7fba3a30e0e7c2ed3043c",340482410.184736
"cc3ef2f4fd5568aea96c257e",756398147.341155
"be9f5ade682aa1fced79b068",327948129.663595
"807d7f5155bd299afbb6491f",437665302.574058
"65070c554133f2b4143fe051",549077791.768183
"5b57258272dfd1babb29e7fb",535618261.300897
"7b4fcc72822460a428c19282",390132028.071632
"e61476e47d7e7be706d23fee",485837486.053576
"1475cdbbac4aa486266e439f",642713712.367495
"77069fb9fac6b61aa6a89ae3",700209373.730078
"e4f3e425e9f6e393999d7a08",691882750.123497
"db244703ce223e6acacbe85d",494122184.066822
"df06b65985649c7107b794a4",322591690.196255
"15a3e60c7a5d55243057d7df",374184358.290928
"c23a1372c81ba03e6dabb0df",405992035.73289
"56f72c2d672b7bc3c264f7fd",446461797.692713
"b0b784bfe2d3c1b3b1320613",626062656.176123
"3c9e3b97db788dcd10acf0e1",435066862.624435
"a4b6ceedaf89cff74a292ab5",426947409.983843
"6247fb0e5261d4225f6c9f1e",429612059.925752
"799862427c1f335eadedf4e8",531344636.683548
"da7a511a5f470d99ab2bc4a6",394659262.969096
"999c8da7dbed7412dcbafb70",430924312.535946
"c2424b4861f2ef50f8876c0c",404214118.47329
"822ba8fd3c7392bda84461a4",210528293.974455
"6700ad4d4d7f70def59a5d59",576183091.394936
"aae7cca10bd7f041c8e02d23",441423668.056469
"c963faee3ac527dfab08f61c",390475217.231883
"346c734ce163296a07526a35",434978080.496491
"42b5ebbca90572b9cea79177",527442018.380874
"1d968cecf268a7f14def1af7",357871461.206649
"d4f90a6b73b1e179d3f8eb70",403020868.467156
"8aac8946e7ae5725971c5557",474154204.098753
"c6c978051fdc655d21a370ab",371484937.094873
"78d10967c36cbf346bd58f63",683313589.107042
"151a16e94d538a7a6d658ee0",548773117.041447
"98fdd3fc6c9447d0f05eb1c0",446392826.798434
"a2529027db6b525e365e7be0",616217748.373617
"dcf606270a4612aafc5f9f29",607136466.4333
"cee1833e8964355b9aabbce2",527442018.380874
"9ee3218bc61636cf0d7f8107",516642857.681167
"74af10afa02e7724eeeef108",351643096.51015
"104cd052884247b14d697673",521596501.574538
"2314e3ffc7242a429e00207c",547690849.435898
"90e62f8656ae504bf6175e0d",812343846.794301
"6b8f7074aed7ae7e6cfbb090",1118523836.75285
"5d97aad3e83e26b551c3399a",570445491.108704
"ac73b8700744cb7835f328cd",480308294.529312
"bcee01a5d6a36f48d99a5e4b",503246453.955828
"b54e6757829ac95e2076d954",448826000.335404
"809800b56b7b29399986115f",590357870.668418
"706bddaf0b87e4f076247450",472911412.407649
"c1c8024bb6c3635ff655843b",423072567.010247
"26313750bd29b2c59a81b58e",527442018.380874
"0dbe463995c605bcdffb133b",369847551.486572
"49d020d2056717c2108b0927",807735041.817023
"b799aa1dd2de813ccad401e8",415882336.535006
"8700c9b62ff5a5c3394b0bd8",585262236.279816
"a2c033f497e62ea10ff8ba3d",357871461.206649
"70298b5e8fbd66aee975ff14",389304703.436724
"7a861f1e3af4dbbf55b2c301",795826790.583825
"15ec532ec6fb73074b9b12c9",527442018.380874
"c01440b8ff0d80e7bbad715c",635378550.406064
"434ff40bff8fad0962ec07e4",711954057.306937
"142cf530f13cbccc3cc9d0a6",654287232.766027
"a1f0d61cef676fbf798b5473",578588274.24825
"f0f9bedbcb57383511805d17",600170707.772796
"04cc75f46642efb1192f1875",604040888.960077
"5c7efb015b8ff7f108c99723",623830060.190753
"dd5b4eb5d20b8b9c813ba52b",504066847.870582
"e1fdbdecc84b991f582a2e00",381079365.194145
"6c3bc8c58ce67b8bb9f5894f",857479301.80555
"98d7f0935f021acf313630a5",389468839.322345
"bf430621f17dcaf17fb91ac7",589156507.181236
"7dcd1916c0485e0b80f9eeb4",823472975.397906
"e7b3ec90b47c9e6009ca8a75",527442018.380874
"af067a8546e1177eefe24916",569207560.510194
"f4c7cc4a249ae7037aa0b35e",501628804.90443
"e6a9d5c9a82ba73e76817a81",694990915.538068
"37e696957da15625da71146e",515628873.438646
"e570c5f58a20fda42bfb535b",590168729.903039
"73bcd7efb7a25587bb1c31ff",500260563.895482
"bee9de3e2817bdd591c02897",565416031.552853
"eae5eecfa2fe828afbc94b0a",417497312.776703
"51f0f76e2a8cf50ef3650901",691882750.123497
"c71123c31d02408cdaa74daa",527442018.380874
"23f859b889afe2639ad55a21",474154204.098753
"46fb04e7578da5741f6da4b8",536910111.085022
"bebcca3e75e747b5a01f5485",340482410.184736
"579ee47bc31f5408314bca28",395639810.461063
"c310efec13e312442f7e1a01",654382084.133892
"c8c8d083c9b9600059a8b8d1",326937612.267168
"a8c5674b5d110d99a1e097af",487339140.231842
"dfaba547699e319462abfd6d",462897535.122587
"736eef4bb36681acbcc3c41b",487126325.339962
"f44726680d0c594a2d430bbb",412675036.749183
"1a2c0e46bc18bf3224450064",464067981.224162
"44551251fe345b31ed71aa5b",435066862.624435
"35dedbaace193598c9c438a7",654515648.183491
"5aa715bbe2b178ad0c9e4b08",563197718.389846
"841c57617a075690ce412083",520984023.766798
"a0fa0aca2f6c2ae65a98ccbc",389304703.436724
"f15c6403c6d4e3676a607780",891212329.46428
"4b3a6baf8196a59bac8c08c0",654310944.318992
"a90df94f959030227fa015b0",619045035.57508
"5d42f42059617a5ca7ff3a32",322591690.196255
"3164e0ecd246b8ed6cb6d054",786202651.448705
"4582ec985de48290c5f1f5e1",572988447.985262
"452e0518f7164287e47e6354",606941950.087103
"7ccaf332cf87e07b38b340d9",786202651.448705
"36753a5e31b0edb1eecb8bcc",527442018.380874
"2a33fa5b25963f3dc928f668",520504288.564696
"f8d4ec209ad5fa5ba4a68e56",549347009.419791
"1a71d0d3503f9eff28acef6f",1128290333.87736
"66d8ce8e6aad18a4963275fc",515628873.438646
"780c809c52509bb4855a4efc",697724340.981405
"42cde300d741cb134a529031",619020240.642908
"34f4df9fce2ec05633d0cbd1",484519710.519456
"f70ac0d227db6f5333aa821e",512439504.518617
"e04fab3d74d14be3b8dd2c8c",427727442.720564
"c2b91ce4b1bc8c576a0ce1c8",1041553263.11427
"e6016afcc032d20fc9d6f2be",587113750.160985
"093c849ad2bea8292c4d15f9",751974783.211674
"4b8d7217da1b1f225f254914",1279142436.66855
"36fab4c38cdd91de650e6abd",544995028.978369
"1cfc7d60ce613536d23b093d",404847586.647433
"aa6af44635b5d51da4b02059",718518565.689094
"fa2c1092f17ce021964f8953",605261059.006662
"4347bf26ecd61ebc7a16b4a3",718518565.689094
"502154647e351af240615b98",467608700.928005
