"property_id","price"
"9850d970fe9fd9bae89f09ad",856467473.096228
"0152ffa8757aaaf417e9f997",1058589876.61166
"8ab41842b8e41b89d8670ecb",523952639.163519
"a7ba3ccc4831ae7e539f0cfa",594911549.696023
"b8b22c1afac62b05ad389dc5",405928221.209289
"044b8431b186eb022cf6fc24",749189358.146869
"a01a51af09a3dc387a18b58c",402080570.405593
"43059ceabe98412315566838",1055196433.88297
"e8fc9a1fd4b39f946b914398",538568629.781877
"fb76da6072bea5801e407990",561145584.914771
"48815b454dfb64fe60e2cde4",536405843.441157
"7749b2b534213ec7b536372b",526163863.639792
"c4e8559ee733a551649a5dcf",890180040.480109
"cf88be51d6f31c10e5868ff7",554214922.781043
"ac9baabfd96d58e376149a7e",656284977.710203
"72a66bc6d15390eb05a5c688",851688953.321183
"82c9556e19072558cbe3a7ff",537183484.138522
"069ddc5d1f3c855e6498ac50",560711313.135291
"f2c87b07466aad7328b7e0b0",861002285.099497
"9a889078a0225c013570609f",402145404.038438
"dae09210f48e5bbe0d31c728",646767929.495265
"fd1431e595693fac0406151d",623549591.644809
"5ec01e911785dbd5b49b166c",637992484.559162
"98865eb2f40b8a30893cd351",649182902.686188
"3e85b447edd3b23b5a0d3b79",787131742.965589
"3e891afdcb568befebd66fe4",741195022.139266
"b183e2562cc4816244ce0e1e",712280365.764863
"33510511ff07dc7354cca7e8",652419874.71062
"d53ddfac67129aebbe054024",819469691.679995
"efa36c7738fc14a11cc352eb",595086829.842701
"ae26e4726c16cb2f6a6d3f2e",952503593.015215
"805a491334f865f06ff42329",879281995.311991
"a83921284639eedd4a511cb6",796627582.84855
"092b7b5bafe25bf485de37a4",752773259.044852
"f839de5370a225ff993f5b2e",790554796.138062
"bc48ec7245297b4cb85dca1c",739581552.600265
"223b3c04803ae7b855f9fd10",794726096.325547
"efc5412fb02ba9d8f604e493",868412533.142758
"a6d7b144058ebc326b9803bb",754329836.668926
"27151512d4b592014137ac1f",880330397.601643
"1b4db5fcd1f92d3aadd5c28f",634179720.010522
"cb6d29f005078d4d4efc2d04",947885454.994636
"63182bbbd5f94cea67de2d8b",734660616.635916
"61e9c2375626a18bc9920c5d",510780758.757793
"e5da0e3919341762d5beed25",718204485.151093
"cf0ca58262feb1f8b0dc7b68",880430103.392278
"40d5384e2e8f8fef2032928a",600936749.979448
"099ee1a7c91105ef46b5e7e8",785809203.663436
"320ff6c0320674fd278f6fc7",758243943.233039
"963da21c3c571d7bbc36f1b6",715292167.48142
"0cddda1c211fcdce819d5f8f",739581552.600265
"7fe1adc0a5873cbba4b021d1",1157175967.94306
"8d97cda83fc7353a86c9393a",1159743235.38791
"2aeb794adc9892354aff7240",713809613.771041
"3df855d8893dbc62eabd95c6",777563537.919354
"7b9e6b7eb3a5db0443193fbd",804684615.123362
"0d9616f0ac8b0c2e9e0a97a3",716964908.127433
"304ce5835e685778b1c2b6a1",854199133.314667
"50160783a9a0503df5a38dee",744105548.559047
"012b8d616667a6dcece0dfaf",871312866.532752
"25d62e6b1a1a52cd8080354f",903445776.20932
"baa146a6537e8630180fdd35",1007099745.46996
"b925f9ef733930be26417458",874211175.483962
"ccc66d77e5f68779b1c016db",608892050.366622
"bac550d41b2cbdc6a110ec7c",727147899.110297
"14ead7469d05e5eacce6a575",806963734.106427
"2621e068043a5019aeed6c8c",842451264.365975
"169013bdcc2ef214e0163ccb",746556286.531449
"784714647351cb6745c867b1",874211175.483962
"38e8630f2c05ea38e2257c21",758243943.233039
"d464858ed94a1a74948f479a",740688515.925123
"cc125d0f70d6d0819d6d90ee",754186341.987576
"d885902c923752eab7b619e5",557918893.231395
"e29d9a401a246c00f5eb2413",800581518.354762
"d4646b7f4dbebf9785963cfc",638481778.806721
"e1aa6c46135f4d1aa1b7a1f4",781171316.25138
"f07126d58455b20f547c4380",754495164.209798
"5399af7ea98c97b5906efe1d",866973103.946271
"7e177acdec9c0fe684d8fe44",789502082.002119
"46529f0455fd35b2f4a489d0",785809203.663436
"b0bb2299d5f456f800993a11",662104688.974938
"ba1b3c8ac8afafef56233c84",872027673.862669
"f79f0c23b5cb96b5d022582c",846715645.397918
"600dc823c42aa64f60fc3ab9",729923568.754231
"628b3b56449724e7d945351b",924672407.182499
"0a199d5741b5a6213b39b793",787131742.965589
"b972611aaf1b68340de16545",790170182.193144
"353743db4334fee80ac08d0b",1063279949.976
"2bd08c0964ef4a95295db843",809298671.640202
"bd2f9648ee9ebc1fdbfa53b3",874211175.483962
"5a6397b85f45fba27dd9311f",1031102666.45845
"ef2ae24039bf2cff1caa4340",607187078.198367
"03d54a6e80d48c96a7f6a1fa",644057644.051899
"834263730047f308d71d4d8c",740126880.016101
"e54a8b735724b2af56c7a36e",727285987.469657
"6752fcf8f1af18d61124e32c",873077550.436566
"cfcd97bfad6e013aeb57a2a8",804931495.690666
"a6a06973b5a4c990d5873b7c",790829927.404642
"90921c9fce21986dd23bc645",1007099745.46996
"0df96c81adcd6fbc2f7141c3",900918672.336726
"a65655a4f42564ac48bdffa4",842451264.365975
"ef73428a38c201019267afb1",741195022.139266
"c8ef57ddfb35061d1876f94e",833221354.602825
"767ff947b16b2271f516c28d",735762000.274057
"710542343cece039a279dbee",874211175.483962
"5a5377f2d087b7bb183783bb",655850184.374504
"e5de98822287c2caf8b209da",559817361.278122
"a93a37e4cc75c069e14ffa00",700122934.825293
"6921133528bd6fa3675ce8de",897509679.156259
"205ffcec56fd884ab24c5600",792096371.220286
"2df90c0a3e2b9138fe276a75",844095351.271246
"3a40bebb521445fcd32cf033",906423224.720047
"c1ca38f941200a9d666aaedc",814044931.034182
"4034cd9a70d18fe0c883a0fa",595150267.84055
"8a4b7e86a90a296e10a49ea3",565850625.594738
"3214488a8fa9cf8b3dae877a",886218158.844574
"270a97e07eec2be02cd89a86",782951396.158809
"936e6d2192f28a2b40939a4d",1136003117.46984
"e6fd53315e92a55c6b67405f",492198029.651926
"eb339d562b72b3bf51073cc1",586650085.227194
"e0d7e4dffa0f3dbc40c7da53",861488307.556443
"2dee15f1b082bb986f8d9513",728213957.776306
"37d5b8f329ed1ec29d4bc035",814044931.034182
"3c1b7a0a306e16e8c22d78c9",1007504371.83801
"562c7846b05072561d96698d",686241750.497525
"b9809baae395914981a9296f",999752216.808956
"d2c02052de9c97c531a4453f",786658649.528098
"7dab6cd1002a8521e5825bcc",879885995.311991
"48d3b0ef6e5f999bb90fbfc1",783059602.725644
"28e748e7aa0a447731e06706",729923568.754231
"65ac61968819927b8fd9b990",645382196.080806
"449cddc4dc3ef1e93b7f7c26",756925306.496112
"a4dec2ce375ab5e4bffa5966",859775766.509741
"8d81b4681ad0055c274e7da4",734660616.635916
"c2580329ee6d7a03925725aa",879973139.847499
"2babb357d1d828c49bb89be0",860880542.730509
"82f34c2a6644c4cb0649c44b",779119085.028352
"98e04fd660ca1276d1510a72",574544385.243158
"f04b574dc221473cfd616e22",571072609.33059
"00e80be4feb1e8593b7713fe",608273671.819279
"69fe76202cd89637a15de1d4",729923568.754231
"00f5ba660a4fcf6ddb96220a",859775766.509741
"fed8f3bf4a2d7a426901706c",804684615.123362
"1cbf39c44f6b0fdbf9554845",820650129.336026
"d5e29042106130114cf3694c",565850625.594738
"c5a5676bdb1698f8c38cdcd5",458872925.176732
"5b9469c3ff6b197bfe3513cd",868412533.142758
"56fe5c13f11813b82dfb04f8",860880542.730509
"0d24fc1c5deb78eb1a0caa51",616452720.810968
"2258ec00dec6a2b85f439135",898395379.38165
"81b14dbf863114fdddb38579",874211175.483962
"c0c4ecc8d3aefc53c4c06a38",870875358.612524
"b19ab02a8e22f3e88a26031b",800581518.354762
