"property_id","price"
"9850d970fe9fd9bae89f09ad",800564400.305138
"0152ffa8757aaaf417e9f997",1038743189.82042
"8ab41842b8e41b89d8670ecb",508906074.603908
"a7ba3ccc4831ae7e539f0cfa",629246343.600099
"b8b22c1afac62b05ad389dc5",418455969.361863
"044b8431b186eb022cf6fc24",754514075.048298
"a01a51af09a3dc387a18b58c",396118171.963133
"43059ceabe98412315566838",1058978189.97541
"e8fc9a1fd4b39f946b914398",551197449.51878
"fb76da6072bea5801e407990",576678536.565658
"48815b454dfb64fe60e2cde4",524680225.779177
"7749b2b534213ec7b536372b",522900131.755735
"c4e8559ee733a551649a5dcf",889150899.724915
"cf88be51d6f31c10e5868ff7",576256064.182407
"ac9baabfd96d58e376149a7e",623898368.129965
"72a66bc6d15390eb05a5c688",886212272.195279
"82c9556e19072558cbe3a7ff",539256162.336503
"069ddc5d1f3c855e6498ac50",508630672.88749
"f2c87b07466aad7328b7e0b0",804401702.144596
"9a889078a0225c013570609f",398951702.599894
"dae09210f48e5bbe0d31c728",663077443.529739
"fd1431e595693fac0406151d",622698856.602811
"5ec01e911785dbd5b49b166c",624148883.007872
"98865eb2f40b8a30893cd351",615711569.303927
"3e85b447edd3b23b5a0d3b79",772975790.850562
"3e891afdcb568befebd66fe4",682498208.355723
"b183e2562cc4816244ce0e1e",623297369.326442
"33510511ff07dc7354cca7e8",605888981.882252
"d53ddfac67129aebbe054024",747109226.748757
"efa36c7738fc14a11cc352eb",564931538.570757
"ae26e4726c16cb2f6a6d3f2e",971116280.582891
"805a491334f865f06ff42329",811111325.69185
"a83921284639eedd4a511cb6",726906009.496046
"092b7b5bafe25bf485de37a4",684052042.484654
"f839de5370a225ff993f5b2e",801774573.685109
"bc48ec7245297b4cb85dca1c",664154191.555358
"223b3c04803ae7b855f9fd10",729173742.286154
"efc5412fb02ba9d8f604e493",762415885.68812
"a6d7b144058ebc326b9803bb",682111381.457801
"27151512d4b592014137ac1f",838169814.66614
"1b4db5fcd1f92d3aadd5c28f",577410333.548617
"cb6d29f005078d4d4efc2d04",890321452.492821
"63182bbbd5f94cea67de2d8b",683840823.899242
"61e9c2375626a18bc9920c5d",519012435.612237
"e5da0e3919341762d5beed25",637152732.457986
"cf0ca58262feb1f8b0dc7b68",793077156.301268
"40d5384e2e8f8fef2032928a",556938923.461694
"099ee1a7c91105ef46b5e7e8",789215849.567681
"320ff6c0320674fd278f6fc7",713871090.397192
"963da21c3c571d7bbc36f1b6",633412477.681732
"0cddda1c211fcdce819d5f8f",664154191.555358
"7fe1adc0a5873cbba4b021d1",1266229422.78254
"8d97cda83fc7353a86c9393a",1228476134.19561
"2aeb794adc9892354aff7240",641063610.059926
"3df855d8893dbc62eabd95c6",697924843.149459
"7b9e6b7eb3a5db0443193fbd",719546979.280179
"0d9616f0ac8b0c2e9e0a97a3",757603918.161407
"304ce5835e685778b1c2b6a1",864151209.141106
"50160783a9a0503df5a38dee",705724587.799178
"012b8d616667a6dcece0dfaf",764530734.733811
"25d62e6b1a1a52cd8080354f",853151725.319041
"baa146a6537e8630180fdd35",1129668944.73808
"b925f9ef733930be26417458",780941557.300293
"ccc66d77e5f68779b1c016db",558265477.854316
"bac550d41b2cbdc6a110ec7c",626073239.965915
"14ead7469d05e5eacce6a575",718584002.2285
"2621e068043a5019aeed6c8c",779900151.441261
"169013bdcc2ef214e0163ccb",679955571.563484
"784714647351cb6745c867b1",780941557.300293
"38e8630f2c05ea38e2257c21",713871090.397192
"d464858ed94a1a74948f479a",701279614.073988
"cc125d0f70d6d0819d6d90ee",781387505.99928
"d885902c923752eab7b619e5",471391955.536616
"e29d9a401a246c00f5eb2413",721119625.193892
"d4646b7f4dbebf9785963cfc",580519973.234075
"e1aa6c46135f4d1aa1b7a1f4",703744722.501047
"f07126d58455b20f547c4380",785721908.494294
"5399af7ea98c97b5906efe1d",753444086.730771
"7e177acdec9c0fe684d8fe44",709988269.688219
"46529f0455fd35b2f4a489d0",770492757.753757
"b0bb2299d5f456f800993a11",642783072.098103
"ba1b3c8ac8afafef56233c84",773955339.429742
"f79f0c23b5cb96b5d022582c",875178803.743249
"600dc823c42aa64f60fc3ab9",674396016.008381
"628b3b56449724e7d945351b",903664256.787692
"0a199d5741b5a6213b39b793",772975790.850562
"b972611aaf1b68340de16545",715463228.432561
"353743db4334fee80ac08d0b",1080807621.48458
"2bd08c0964ef4a95295db843",738716708.213373
"bd2f9648ee9ebc1fdbfa53b3",780941557.300293
"5a6397b85f45fba27dd9311f",1131985819.04823
"ef2ae24039bf2cff1caa4340",630664176.836577
"03d54a6e80d48c96a7f6a1fa",601619057.430301
"834263730047f308d71d4d8c",665487157.855853
"e54a8b735724b2af56c7a36e",715019009.537426
"6752fcf8f1af18d61124e32c",786675901.510423
"cfcd97bfad6e013aeb57a2a8",717655043.544239
"a6a06973b5a4c990d5873b7c",734310898.67644
"90921c9fce21986dd23bc645",1129668944.73808
"0df96c81adcd6fbc2f7141c3",814643236.536323
"a65655a4f42564ac48bdffa4",779900151.441261
"ef73428a38c201019267afb1",682498208.355723
"c8ef57ddfb35061d1876f94e",755826706.030662
"767ff947b16b2271f516c28d",668281390.769713
"710542343cece039a279dbee",780941557.300293
"5a5377f2d087b7bb183783bb",609355263.081773
"e5de98822287c2caf8b209da",575710632.568068
"a93a37e4cc75c069e14ffa00",627985737.250241
"6921133528bd6fa3675ce8de",811926952.239797
"205ffcec56fd884ab24c5600",736212657.460567
"2df90c0a3e2b9138fe276a75",818468570.141594
"3a40bebb521445fcd32cf033",887538771.632986
"c1ca38f941200a9d666aaedc",743364761.505922
"4034cd9a70d18fe0c883a0fa",545064017.342519
"8a4b7e86a90a296e10a49ea3",499656727.237535
"3214488a8fa9cf8b3dae877a",809741870.696154
"270a97e07eec2be02cd89a86",728108948.868934
"936e6d2192f28a2b40939a4d",1198070065.55284
"e6fd53315e92a55c6b67405f",473406421.236945
"eb339d562b72b3bf51073cc1",542984320.635872
"e0d7e4dffa0f3dbc40c7da53",807643025.256803
"2dee15f1b082bb986f8d9513",649863961.527181
"37d5b8f329ed1ec29d4bc035",743364761.505922
"3c1b7a0a306e16e8c22d78c9",1005598954.81679
"562c7846b05072561d96698d",605709385.719305
"b9809baae395914981a9296f",1105242604.49771
"d2c02052de9c97c531a4453f",789478199.198134
"7dab6cd1002a8521e5825bcc",804271955.212144
"48d3b0ef6e5f999bb90fbfc1",708362658.791088
"28e748e7aa0a447731e06706",674396016.008381
"65ac61968819927b8fd9b990",608330419.573053
"449cddc4dc3ef1e93b7f7c26",782477451.845652
"a4dec2ce375ab5e4bffa5966",849664119.132694
"8d81b4681ad0055c274e7da4",683840823.899242
"c2580329ee6d7a03925725aa",828742411.217477
"2babb357d1d828c49bb89be0",813791336.897946
"82f34c2a6644c4cb0649c44b",819397655.262355
"98e04fd660ca1276d1510a72",501787146.541646
"f04b574dc221473cfd616e22",541523460.757381
"00e80be4feb1e8593b7713fe",553784372.063263
"69fe76202cd89637a15de1d4",674396016.008381
"00f5ba660a4fcf6ddb96220a",849664119.132694
"fed8f3bf4a2d7a426901706c",734809393.514551
"1cbf39c44f6b0fdbf9554845",752806236.325073
"d5e29042106130114cf3694c",499656727.237535
"c5a5676bdb1698f8c38cdcd5",449198462.964287
"5b9469c3ff6b197bfe3513cd",762415885.68812
"56fe5c13f11813b82dfb04f8",813791336.897946
"0d24fc1c5deb78eb1a0caa51",563355779.804174
"2258ec00dec6a2b85f439135",844018225.036713
"81b14dbf863114fdddb38579",780941557.300293
"c0c4ecc8d3aefc53c4c06a38",794479218.114163
"b19ab02a8e22f3e88a26031b",721119625.193892
"40e9ef1e7c6749b7a8d04ea9",639910096.949681
"0d477acd9c95e9ec63839a53",712008751.239057
"a16ca6293e2ee2969f3334c5",800155237.13835
"80bbc51dd90d131d091521a0",531432360.635353
"7b6322fd5810990820167a23",600607619.287957
"a6b1ca7a4e91c4c0f4366984",849767469.183128
"ab086fddcb949e3dc0ed9b5d",713597382.515233
"363c96b85cf07dacbb10b92e",473406421.236945
"ba31c38eada33f680d44627a",739655176.842974
"8532c64eaed74b64b4d4707c",627704329.527284
"a98e4f4db7afb8a6c9f69400",651110509.388737
"bd05a6f6ebf924adf92e5577",989025978.864921
"29cc054742b256e6fbc6da1c",781001304.469135
"d69209d7a26bd306bde5a37d",834111959.711837
"268c1e17bc17dd646d1885cb",636624357.439136
"e109ccb29c02c9b35b789c90",780941557.300293
"5e1cc2905f7a701f895123d8",703744722.501047
"80ed77aff62d4c57ede6ba94",690885203.677667
"6de7bfc5e8149ebc40ec0e4b",760493949.304864
"ec824ecd0319e05d1ca6a9c7",618344071.944257
"3c86651d9bbfbb335f15b544",633412477.681732
"b22350d505b87dffaae3a5e2",670761506.202259
