"property_id","price"
"0006c9478f4e7edc53d84916",510401677.96533
"00076c8f390d5dcccc133309",722978104.895056
"001399d3861c5792ccb8b515",840048350.735871
"0016e35cfd881ee2e37b49b3",608798147.660461
"001c03f6103d35389825b62e",773466870.072563
"001d77bfb387bdf0b53e9e83",769418674.386789
"001dbdd202e9908ee42713a8",795868826.218376
"00304df33a3c9a7e396ddd3a",791923175.232375
"0037d98f6ac46a86e36def45",639082744.072433
"0038a3b703f4ec779bbcfe6b",839456206.540141
"004776514ad269b380581066",707929398.696636
"004c9da9ef1b3b5e309e475a",708498918.219468
"00571815d5a7f208eb3e7737",791111811.378137
"00586a92b53f4a8f9f6b3022",841726710.115919
"005ab848b35907e42aa0f4f2",946868498.94247
"0064cd1c55914cc8370a096f",608094629.671378
"0083ef74db679d22463a1afe",705956982.411657
"00858277a3cf4f31b8e3f738",708564859.520925
"008c7a02d158f3b17ee8e015",666564206.528482
"00a5133e7373eae3f0be8f2e",665649518.785211
"00af33cff3ff7c6927306df4",712093011.031001
"00ba709f184e70be13e5bf9b",644164547.257971
"00bff9be2d524083e3b3149d",581613393.484485
"00c1165df93a4cfe679f54e2",706207083.032136
"00c75d59ed4777481a50cbd3",774835171.455049
"00ce045307538da1b0bb7972",833773521.692847
"00cea81b78d6007eb405d5b3",772921265.769511
"00dd36caffef00fcde85b235",792634669.009186
"00dea98fbfbfeae74c513bb6",839403633.698107
"00e7c5894c739852052f566a",706192303.554593
"00e80be4feb1e8593b7713fe",676561482.234402
"00e9afbd1d27062a7bd40a3c",827338511.760782
"00eb120ba4410ed8efa24a8e",970872912.371554
"00f2621035b1969d53f03fca",1049115829.29275
"00f5ba660a4fcf6ddb96220a",839813093.311006
"00f6a62599f25ac506113149",840113468.402548
"0100b3a412accebf6a3aa4b1",541902823.20781
"01018b9796a105be650ec802",773228529.342216
"010e676743f6afc01fd0838b",779884954.239893
"011c2017b63235bf0ed3f241",802797807.733124
"01230eede2a4a74ec4ee5105",767491127.834621
"0123237414f757b9c3809f88",384578790.055719
"012b8d616667a6dcece0dfaf",839918162.463074
"013e2a07f94a99323b64d370",1033312595.82504
"014799b9ef7d5244fb6640ff",994548687.342816
"0152ffa8757aaaf417e9f997",1304822816.23229
"015d17895f32e2a8b616ca1b",772889482.830672
"01636da0aa2bc223af023a13",768517192.446741
"016bb199b12846ccb0b03191",791923175.232375
"016dd08801ad1a1e7f6e695b",1008622099.99056
"0172678cb0737e21a317eda4",560283137.441685
"017487de3455d9f642a7fadc",806010412.898095
"0181972aeb6bf451012a47c6",852630831.904744
"0183b38955437e8d0128a013",964541626.296781
"019cd320e02a64ba3ba9a37d",775212486.575564
"019f4a25794ef01294845b51",711183358.237296
"01a5a230e8a808d844e64397",879807567.370045
"01abe3cfc94be46c1153c82d",784501101.190405
"01afa737bcfa6b1ab530eb09",840638322.263161
"01b7bb1556b5c32df8f618cc",693968698.950335
"01cac7d033166094ab9f87b0",712041607.899555
"01cda25ee8545b9fe19717ed",884969711.290621
"01db5867a69f8ea7849d69e8",696743979.408777
"01e033f5bd502c4ad398ece7",706288516.894293
"01e907d7672006fa2bba8b0f",708640182.60924
"01e9c7531cf3c63c04b9189f",762015743.2462
"01eb0a2c1033c30830161321",699815488.444638
"01edceb6c5afc2af1e129e86",586470986.37532
"01f6c99999c154461765f4c4",685630869.079599
"01f855427cbe3eb51b38288f",610202997.649245
"01f8b6799e2910f7769db175",642949771.669647
"01fb5931cb55f5308382818e",913022769.852384
"01fe5add1e7df4b15dd73bc9",641472274.946321
"020473766363019ee40d6685",766289860.20246
"02091877f01c926c350b013b",711919362.533288
"020dfae44183c65b708727c7",444284447.243671
"02259637b8ef1311c69d3d90",1003523990.58681
"02277f636716264116015dde",470180507.913167
"0232a50c9afca03cbf4277c8",665362719.968002
"024c5c787d005adbe770b9bf",610368475.301595
"024d2e34a561efaf4811c17a",772476156.531756
"024e94e72ae88464621539eb",819907546.289756
"0252fcaf7bcde09274d34be5",922177234.831935
"025b094e1ea7248f4aba72f0",455483363.857844
"025d96090a8e5bd6f786e9b6",705545818.428244
"026c6384ceba017c5f2cd66e",707334270.934061
"0274166db611aabe4e946a83",665922520.2112
"02779b92b2f9bafde0c75c11",741126417.025243
"0283890ab76b10547b27e634",474201385.094938
"02888257efaae858fdc7938e",774198470.578622
"028adaf559a05c8882893767",840832077.90071
"029224b78e8f358aa9c38e94",345843334.784285
"02990998f3621fc5a3d0ee63",574444715.521422
"02a0a38b45e1b196165b0098",706131709.144594
"02a2ebb6eca5772e3526d78b",750317447.169462
"02a9c37b3d92a6da473c6fbc",504504917.780927
"02b47e60ab77588aff6cb433",660053788.366874
"02c6e8c7f36a2c68851600c6",766096584.890052
"02cb957c3db9ded3691a9004",516104628.484784
"02ce5bc5d5d286a4cc0928f6",311589082.633844
"02d598a32d864c289e3ba6b0",775211332.832007
"02d5bac2567ee9e19041ad42",877946105.683231
"02d89daa77bb313328fe0c4e",674760511.880023
"02e52d3895522d9be85c4544",581798706.464822
"02e8811bff38125bcf8e1a6d",660858696.29379
"02e89c055b7692dab024defc",256085322.870753
"02e9b077d6cece81387fda35",773921769.7696
"02ed31afcba033953c79d95d",839742517.634366
"02f6ffcfcdd3dbba94dd7b33",940132271.154791
"03025756be203027ab75aaae",539838159.976406
"03243195c467c67e67a7823e",715634042.789501
"033307467830cb865a785e3e",610191342.695422
"033521a46dae036839ad6c90",285197962.885008
"033599f7e7ecd8d9c8cfba46",772842126.310882
"033d3f8ff56907db4c453700",675413205.726081
"03463535ae93b8b123eaba8b",572888184.419762
"0349908483ce628a0a5fc164",780115415.835593
"034a30994bb2e0e446e35957",905961724.456012
"0356797c1683d002bcd94899",936452194.303683
"0357d0ee6e0646113ea543cf",753209610.780001
"035c61042b7dbc7ef888d1a7",888509005.110571
"035d955df5a765531d1d0d07",639593027.923855
"035de58d60807ee2c272ce82",906844632.146507
"035ea0f13f2ca01c902d5388",585189885.542153
"036177aff84b1901e0f18759",610416782.860749
"0367da7dc5374f1957a1b7f6",842328877.79764
"036fc9e01b2b1e3ef4574372",774205782.887272
"0379b6a001e4018c34e944da",581613393.484485
"038272b33c075765464761e8",691805237.183237
"038bb35043651579f443c481",573566560.300355
"0391d158ab104c5cdba31872",785614301.16366
"039a9029c4341b1528ca6b46",385880822.449967
"03a84af05df0f577e09d60c1",708601577.012385
"03ad99f1799f2a20c8cc0a50",710396958.997662
"03aea1b6ff072f117ec733af",693836103.176506
"03be8ec62dae56680beb2cf3",899383145.541337
"03d54a6e80d48c96a7f6a1fa",746557904.991243
"03de77e22e987fc3fed4eb78",574540638.882296
"03eb8da7205428e61bfb2845",667982374.430729
"03f518e2e5861002772345fd",390358494.566215
"03fb5bfbc1895115a04e8116",638805365.024201
"042bd2cfb2d33467149ece1e",774231286.605096
"042ff73057dce4d92d383cf7",395110946.741804
"04308f869d7c992ed3ea646a",707139613.217864
"0449a82dd1667c8c564904f8",842037591.044008
"044b8431b186eb022cf6fc24",451850440.062474
"044e2daf937c0d8373f2e914",771785536.445971
"045108344bf09b01b597e7ce",592807751.708105
"0451f65828e628c2220df77f",795828026.412113
"0460eacc73398bb95f0518e2",886427450.045662
"0466a7e06b152c1860d44334",773720000.648093
"046aaa4162cd410e92b216d0",579051872.674428
"047b0ded64dcae203a3015eb",766285364.23521
"047f94605add5f6f84fc3f90",829888210.329695
"048051ce9bf8f6a48e9451fd",905926366.105
"0482cd89d767b3b7de976c3a",561018836.712792
"0489a476b376f7f6efbc193b",443861029.75216
"04a071d777e60627223e28d4",373836747.964112
"04b28e63fbba92daf83865ba",840827845.733489
"04bb7cdebb8b66e783058248",680511968.415004
"04cc75f46642efb1192f1875",480766490.104579
"04d77c8ade9a55fddd28b00c",774115813.554768
"04e29dbe2175919265c82463",769956905.813501
"04e337d3c692f3429d47aef4",774004005.574893
"04e6a79dd3e4d8d17c8b5387",832364813.127792
"04eb0b590ce7483c615b043b",841118817.102635
"04ece9352b3810031f3f9a90",826581331.907567
"04f0fd25e2456759753bd2bc",739415130.487094
"04f968f1873a655fde8702f6",555423431.636859
"04fe204d03bd1c9876242ccd",840664426.343573
"05076b448cfbf9dede72904a",840820437.946569
"0508cd7bd2c77ebb6fea1e56",705195078.249994
"0509650d34981639b9c64a22",772851773.715267
"05119815bd72ced29391ba87",791967163.958275
"051416c05445860d5b4095e6",539650057.682031
"0515734883eea12cdacb7aab",444138241.794877
"051d68945b95562009d4029c",666245686.515971
"052505ca8210e5e651fc0b63",839733911.845066
"052c93502aa794e0574db9e9",639277717.998527
"052d00805b2602cac76fed4d",706007487.651148
"05308c4f3d0e0887e4a68a92",581613393.484485
"05397b2087e5cf381809f169",744535073.03859
"053d37bf1d988505b5e91809",841703342.666552
"05402dd344c77623fa053ffa",726312498.992497
"0545fc14aece3f37864ced2d",620058807.962634
"05498e49d0b875ae6aaddd83",677334358.833271
"054cd21c3b12f165bd520313",766786105.644364
"0553a3aa7d961ada6dfcd52d",691585590.668988
"055d5ab6b22d4d0ac325fe73",838708677.02465
"055d7c66464d7e327711b497",778826215.282805
"055e29f236bb61603d4ce9eb",910892362.078204
"057585ba19d6144408d4e2da",708668090.178121
"058265732a484ac8d5497f5c",706249738.05286
"05858b1e4445f56f22e1f4bb",773759181.589491
"0587e7e1f03af8ea6c46290e",602934326.970789
"05926b977b5df59857194ec1",711756240.736669
"059516a91f938d2e8fbcca0b",743741084.423424
"059aaea3859c4b9662ab4df8",573320171.108351
"059d77736dc72013de7767f1",586671120.534079
